"timestamp","page_group","geo_cc","geo_rg","geo_city","geo_org","geo_netspeed","user_agent_family","user_agent_major","user_agent_os","user_agent_osversion","user_agent_model","referrer","page_index","navigation_type","params_dom_sz","params_dom_ln","params_dom_script","params_dom_img","timers_t_done","timers_t_resp","timers_t_page","tcp_windows","nodes_1000","scripts_10","imgs_10","datetime","dt_year","dt_month","dt_week","dt_day","dt_hour","dt_6hour","dt_12hour","dt_minute","dt_5min","dt_15min","dt_20min","dt_30min"
1409608822928,"searchresults","US","US:: NY","US:: NY:: New York","Verizon FiOS","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",596190,4589,146,38,2777,1271,1506,"32 TCP Windows","5K Nodes","160 Scripts","40 Images","2014-09-01T22:00:22.928",2014,9,36,1,22,18,12,0,0,0,0,0
1409608822956,"skuskuset","US",NA,NA,NA,NA,"Chrome","Chrome:: 37","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",521010,2871,146,37,2502,516,1986,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:22.956",2014,9,36,1,22,18,12,0,0,0,0,0
1409608822970,"skuskuset","US","US:: PA","US:: PA:: New Holland","Frontier Communications","Cable/DSL","IE","IE:: 11","Windows 7",NA,NA,"www.staples.com","11th+ Page","navigation",512833,2866,149,41,3360,636,2724,"32 TCP Windows","3K Nodes","160 Scripts","60 Images","2014-09-01T22:00:22.97",2014,9,36,1,22,18,12,0,0,0,0,0
1409608822975,"easycheckout","US","US:: AZ","US:: AZ:: Tucson","Cox Communications","Cable/DSL","Safari","Safari:: 6","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",106870,962,67,30,6240,NA,NA,"4 TCP Windows","1K Nodes","80 Scripts","40 Images","2014-09-01T22:00:22.975",2014,9,36,1,22,18,12,0,0,0,0,0
1409608822989,"searchresults","US","US:: NY","US:: NY:: New York","Panix Public Access Internet","Corporate","Chrome","Chrome:: 37","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",482567,2735,165,27,2658,1593,1065,"32 TCP Windows","3K Nodes","180 Scripts","40 Images","2014-09-01T22:00:22.989",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823014,"btstemplate","US","US:: NJ","US:: NJ:: Irvington","Comcast Cable","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",451928,1910,108,38,1465,212,1253,"16 TCP Windows","2K Nodes","120 Scripts","40 Images","2014-09-01T22:00:23.014",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823023,"login","US",NA,NA,"AT&T Wireless","Cellular","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","11th+ Page","navigation",16796,117,20,2,1395,394,1001,"1 TCP Windows","1K Nodes","20 Scripts","20 Images","2014-09-01T22:00:23.023",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823050,"yourcart","US","US:: OH","US:: OH:: Westerville","Time Warner Cable","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",445633,2143,116,16,6812,5342,1470,"16 TCP Windows","3K Nodes","120 Scripts","20 Images","2014-09-01T22:00:23.05",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823101,"skuskuset","US","US:: FL","US:: FL:: Fort Pierce","Comcast Cable","Cable/DSL","Chrome","Chrome:: 37","Windows 7",NA,NA,"staples.shoplocal.com","Entry Page","navigation",540864,3103,148,48,7510,1306,6204,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:23.101",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823171,"editrewardsnumber","US","US:: VA","US:: VA:: Richmond","Verizon FiOS","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",420441,1964,112,15,3776,838,2938,"16 TCP Windows","2K Nodes","120 Scripts","20 Images","2014-09-01T22:00:23.171",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823176,"skuskuset","US","US:: CA","US:: CA:: San Francisco","Verizon Internet Services","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.staples.com","3rd-10th Page","navigation",505355,2807,148,36,3298,1068,2230,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:23.176",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823185,"skuskuset","US","US:: NJ","US:: NJ:: Riverside","Comcast Cable","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","cookie",503415,2635,148,39,1455,314,1141,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:23.185",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823210,"class","US",NA,NA,"Verizon Wireless","Cellular","Chrome","Chrome:: 36","Windows 7",NA,NA,"www.google.com","3rd-10th Page","navigation",630201,3989,156,49,7325,1499,5826,"32 TCP Windows","4K Nodes","160 Scripts","60 Images","2014-09-01T22:00:23.21",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823210,"skuskuset","US","US:: NY","US:: NY:: Brooklyn","Xchange Telecom Corp.","Corporate","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.dealcatcher.com","Entry Page","none",519844,2715,150,36,3881,1474,2407,"32 TCP Windows","3K Nodes","160 Scripts","40 Images","2014-09-01T22:00:23.21",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823291,"dailydealstemplate","US","US:: ME","US:: ME:: Woolwich","Time Warner Cable","Cable/DSL","Safari","Safari:: 7","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","2nd Page","cookie",913234,4350,109,223,2700,NA,NA,"32 TCP Windows","5K Nodes","120 Scripts","240 Images","2014-09-01T22:00:23.291",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823293,"class","US","US:: CA","US:: CA:: San Jose","AT&T U-verse","Cable/DSL","Chrome","Chrome:: 36","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",461354,2194,133,26,6123,1968,4155,"16 TCP Windows","3K Nodes","140 Scripts","40 Images","2014-09-01T22:00:23.293",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823293,"skuskuset","US","US:: NM","US:: NM:: Albuquerque","Comcast Cable","Cable/DSL","Firefox","Firefox:: 31","Windows 7",NA,NA,"www.google.com","Entry Page","navigation",576307,3435,189,55,6016,1581,4435,"32 TCP Windows","4K Nodes","200 Scripts","60 Images","2014-09-01T22:00:23.293",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823305,"skuskuset","US","US:: MA","US:: MA:: Medford","Verizon FiOS","Cable/DSL","IE","IE:: 11","Windows 8.1",NA,NA,"www.staples.com","3rd-10th Page","navigation",432979,2013,142,10,2530,197,2333,"16 TCP Windows","3K Nodes","160 Scripts","20 Images","2014-09-01T22:00:23.305",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823321,"searchresults","US","US:: NY","US:: NY:: Manhasset","Optimum Online","Cable/DSL","Chrome","Chrome:: 36","Mac OS X","Mac OS X:: 10",NA,"www.staples.com","11th+ Page","navigation",828870,8718,149,32,3225,1015,2210,"32 TCP Windows","9K Nodes","160 Scripts","40 Images","2014-09-01T22:00:23.321",2014,9,36,1,22,18,12,0,0,0,0,0
1409608823337,"class","US","US:: MA","US:: MA:: Framingham","The Paper Company","Corporate","IE","IE:: 8","Windows XP",NA,NA,NA,"11th+ Page","none",558494,5360,145,52,6337,892,5445,"32 TCP Windows","6K Nodes","160 Scripts","60 Images","2014-09-01T22:00:23.337",2014,9,36,1,22,18,12,0,0,0,0,0
